OrderNumber,Month,DayNite,SalesPerson,ProductID,ShoeBrand,ShoeStyle,ShoeColor,ShoeGender,Price,StoreCity,CustGender,CustAge,OnSale,discount,AgeGP,Cost
COR1412,June,PM,Karen,200121,Nike,Air Jordan 2,Black/Red/Aqua,W,130,CORDOVA,F,12,N,0,18-25,136.99
MEM1413,June,PM,Samuel,200213,Nike,Air Jordan 2,Black/Grey,M,174.99,MEMPHIS,M,19,N,0,18-25,75.69
MEM1414,June,PM,Ashley,407669,ASICS,GEL-Nimbus? 17,Purple/Pink,W,149.95,MEMPHIS,F,23,N,0,18-25,48.53
MEM1415,June,PM,Gary,200261,Nike,Free 4.0 Flyknit,Orange/Aqua,M,94.97,MEMPHIS,M,43,N,0,36-45,19.21
COL1416,June,PM,Gary,200261,Nike,Free 4.0 Flyknit,Orange/Aqua,M,94.97,COLLIERVILLE,M,43,N,0,36-45,25.01
MEM1417,June,AM,Gary,200261,Nike,Free 4.0 Flyknit,Orange/Aqua,M,94.97,MEMPHIS,M,43,N,0,36-45,48.9
GER1418,June,PM,Gary,200261,Nike,Free 4.0 Flyknit,Orange/Aqua,M,94.97,GERMANTOWN,M,21,N,0,18-25,79.92
GER1419,June,PM,Gary,382121,ASICS,GEL-Exalt 2?,Blue/White,M,79.99,GERMANTOWN,M,52,N,0,45-55,19.89
MEM1420,June,PM,Karen,200129,Nike,Nike LunarGlide,White/Black,W,110,MEMPHIS,F,23,N,0,18-25,54.12
MEM1421,June,PM,Samuel,200252,Nike,Nike LunarGlide,Black/Grey,M,120,MEMPHIS,M,13,N,0,18-25,119.28
GER1422,June,PM,Ashley,407803,ASICS,GEL-DS Racer? 10,Red/Blue,W,109.95,GERMANTOWN,F,34,N,0,26-35,33.1
COL1423,June,PM,Gary,200255,Nike,Nike Air Zoom Streak 5,Orange/Black,W,100,COLLIERVILLE,F,36,N,0,36-45,95.35
COL1424,June,PM,Gary,200255,Nike,Nike Air Zoom Streak 5,Orange/Black,W,100,COLLIERVILLE,F,36,N,0,36-45,40.87
COL1425,June,PM,Gary,200255,Nike,Nike Air Zoom Streak 5,Orange/Black,W,100,COLLIERVILLE,F,36,N,0,36-45,55.61
COL1426,June,PM,Gary,200255,Nike,Nike Air Zoom Streak 5,Orange/Black,M,100,COLLIERVILLE,M,36,N,0,36-45,91.93
MEM1427,June,PM,Samuel,407694,ASICS,GEL-Sonoma?,Blue/White,M,74.95,MEMPHIS,M,58,N,0,Over 55,46.12
MEM1428,June,PM,Karen,200157,Nike,Nike AF-1 Ultra Force Mid,White/Black,W,74.97,MEMPHIS,F,62,N,0,Over 55,27.21
MEM1429,June,AM,Samuel,200276,Nike,Nike Zoom Field General,Black/Grey,M,104.97,MEMPHIS,M,35,N,0,26-35,36.16
MEM1430,June,AM,Ashley,363961,ASICS,GEL-Speedstar?,Red/Blue,W,79.99,MEMPHIS,F,22,N,0,18-25,63.46
MEM1431,June,AM,Derrick,200260,Nike,Free 4.0 Flyknit,Orange/Black,M,94.97,MEMPHIS,M,17,N,0,18-25,21.2
MEM1432,June,PM,Derrick,200260,Nike,LeBron Xiii,Orange/Black,M,200,MEMPHIS,M,17,N,0,18-25,190.51
MEM1433,June,PM,Samuel,363716,ASICS,GEL-Electro33?,Green/Black,M,84.97,MEMPHIS,M,50,N,0,45-55,83.92
MEM1434,June,PM,Karen,200161,Nike,Nike Lunar Eclipse,White/Black,W,135,MEMPHIS,F,27,N,0,26-35,87.97
MEM1435,June,PM,Ashley,200209,Nike,Nike Dunk Sky Hi Premium,White,W,89.97,MEMPHIS,F,16,N,0,18-25,43.83
MEM1436,June,AM,Ashley,200209,Nike,Nike Dunk Sky Hi Premium,White,W,89.97,MEMPHIS,F,16,N,0,18-25,62.7
MEM1437,June,AM,Karen,445173,Reebok,Smoothflex Flyer,White,W,69.95,MEMPHIS,F,61,N,0,Over 55,37.14
MEM1438,June,PM,Samuel,200285,Nike,Nike Shox,Black/Grey,M,99.97,MEMPHIS,M,13,N,0,18-25,101.48
COL1439,June,PM,Mandeep,200128,Nike,Nike Dunk Ultra Modern,White/Grey,W,110,COLLIERVILLE,F,30,N,0,26-35,118.4
COL1440,June,PM,Mandeep,200128,Nike,Nike Dunk Ultra Modern,White/Grey,W,110,COLLIERVILLE,F,30,N,0,26-35,37.36
GER1441,June,PM,Karen,385614,Saucony,Ignition,Aqua/Black/White,W,46.97,GERMANTOWN,F,66,N,0,Over 55,34.19
COL1442,June,PM,Mandeep,200165,Nike,Kobe X iD,Yellow/Black,W,155,COLLIERVILLE,F,37,N,0,36-45,35.55
MEM1443,June,AM,Karen,364815,Saucony,Saucony Triumph,White/Black,W,88.89,MEMPHIS,F,64,N,0,Over 55,48.64
MEM1444,June,PM,Mandeep,363932,ASICS,GEL-Contend? 2,White,W,59.95,MEMPHIS,F,17,N,0,18-25,17.4
MEM1445,June,PM,Derrick,200274,Nike,Free 4.0 Flyknit,Orange/Yellow/Black,M,84.97,MEMPHIS,M,48,N,0,45-55,32.31
COL1446,June,PM,Derrick,200274,Nike,Free 4.0 Flyknit,Orange/Yellow/Black,M,84.97,COLLIERVILLE,M,14,N,0,18-25,68.45
MEM1447,June,PM,Samuel,382118,ASICS,GEL-Nimbus? 16 Lite-Show?,Green/Black,M,159.95,MEMPHIS,M,20,N,0,18-25,69.66
MEM1448,June,PM,Karen,200171,Nike,LeBron 12 iD,White/Black,W,80,MEMPHIS,F,20,N,0,18-25,58.91
MEM1449,June,PM,Mandeep,200156,Nike,Nike AF-1 Ultra Force Mid,White/Black,W,64.97,MEMPHIS,F,64,N,0,Over 55,50.62
MEM1450,June,AM,Mandeep,200156,Nike,Nike AF-1 Ultra Force Mid,White/Black,W,64.97,MEMPHIS,F,70,N,0,Over 55,67.16
MEM1451,June,PM,Karen,399834,Reebok,Goddess,White/Pink,W,59.95,MEMPHIS,F,36,N,0,36-45,25.92
GER1452,June,PM,Samuel,200243,Nike,Nike Lunar TR1 LE,Black/Orange,M,94.97,GERMANTOWN,M,43,N,0,36-45,52.85
MEM1453,June,PM,Mandeep,200175,Nike,Nike Roshe One ,White/multi,W,95,MEMPHIS,F,52,N,0,45-55,79.67
MEM1454,June,AM,Karen,385549,Saucony,Saucony Triumph,Green/Blue,W,88.89,MEMPHIS,F,56,N,0,Over 55,67.75
MEM1455,June,PM,Mandeep,200152,Nike,Nike Shox NZ,Yellow/White,W,155,MEMPHIS,F,21,N,0,18-25,136.55
GER1456,June,PM,Karen,410104,Saucony,Saucony Triumph,Blue/White,W,88.89,GERMANTOWN,F,52,N,0,45-55,51.01
MEM1457,June,PM,Mandeep,345836,ASICS,GEL-Equation? 7,White,W,69.99,MEMPHIS,F,29,N,0,26-35,56.33
COL1458,June,PM,Derrick,200237,Nike,Nike Free Cross Bionic 3,Red,W,110,COLLIERVILLE,F,36,N,0,36-45,65.36
COL1459,June,PM,Derrick,200237,Nike,Nike Free Cross Bionic 4,Red,W,110,COLLIERVILLE,F,36,N,0,36-45,110.77
MEM1460,June,PM,Samuel,327674,ASICS,GEL-Exalt 2?,Green,M,79.99,MEMPHIS,M,51,N,0,45-55,61.79
MEM1461,June,PM,Karen,200177,Nike,Nike Air Zoom Fly 2,White/Black,W,90,MEMPHIS,F,45,N,0,36-45,62.7
GER1462,June,PM,Mandeep,200182,Nike,Nike Lunar Force 1 Sky Hi,White/Black,W,89.97,GERMANTOWN,F,46,N,0,45-55,55.33
MEM1463,June,PM,Mandeep,200182,Nike,Nike Lunar Force 1 Sky Hi,White/Black,W,89.97,MEMPHIS,F,16,N,0,18-25,80.81
MEM1464,June,AM,Karen,411863,Reebok,Dual Rush Z,White,W,69.95,MEMPHIS,F,61,N,0,Over 55,65.3
MEM1465,June,AM,Samuel,200279,Nike,Air Jordan 2,Black/Orange,M,74.97,MEMPHIS,M,57,N,0,Over 55,38.1
COR1466,June,PM,Mandeep,200185,Nike,LeBron 12 iD,White/Black,M,100,CORDOVA,M,36,N,0,36-45,34.56
MEM1467,June,PM,Karen,409279,Saucony,Saucony Triumph,Black/Red/Aqua,W,88.89,MEMPHIS,F,27,N,0,26-35,97.25
COR1468,June,PM,Mandeep,200136,Nike,Nike Zoom LeBron Soldier VIII iD,Purple/Pink,W,170,CORDOVA,F,20,N,0,18-25,138.33
MEM1469,June,PM,Mandeep,200136,Nike,Nike Zoom LeBron Soldier VIII iD,Purple/Pink,W,170,MEMPHIS,F,23,N,0,18-25,162.58
MEM1470,June,PM,Mandeep,411849,Reebok,Southrange Run,Blue/Green,W,59.95,MEMPHIS,F,37,N,0,36-45,16.12
MEM1471,June,PM,Mandeep,345833,ASICS,Gel-Flux?,White,W,67.99,MEMPHIS,F,62,N,0,Over 55,63.06
COR1472,June,PM,Derrick,200291,Nike,LeBron Xiii,Red,M,100,CORDOVA,M,37,N,0,36-45,89.48
COR1473,June,AM,Derrick,200291,Nike,LeBron Xiii,Red,M,200,CORDOVA,M,21,N,0,18-25,122.9
MEM1474,June,PM,Samuel,382212,ASICS,GEL-Preleus?,Green,M,79.99,MEMPHIS,M,52,N,0,45-55,66.77
COR1475,June,PM,Karen,200181,Nike,Nike Lunar Force 1 Sky Hi,White/Black,W,89.97,CORDOVA,F,35,N,0,26-35,41.43
MEM1476,June,PM,Samuel,200228,Nike,Nike Free 4.0,Black/Purple,M,90,MEMPHIS,M,45,N,0,36-45,38.78
MEM1477,June,PM,Mandeep,407821,ASICS,GEL-FujiAttack? 4,White,W,93.99,MEMPHIS,F,44,N,0,36-45,44.6
MEM1478,June,PM,Derrick,200238,Nike,Nike Flyknit Lunar,Blue/Green,M,109.99,MEMPHIS,M,22,N,0,18-25,96.28
COR1479,June,PM,Derrick,200238,Nike,Nike Flyknit Lunar,Blue/Green,M,109.99,CORDOVA,M,21,N,0,18-25,116.35
GER1480,June,PM,Samuel,407770,ASICS,GEL-Fortify?,Green/White,M,149.95,GERMANTOWN,M,23,N,0,18-25,103.32
MEM1481,June,PM,Karen,200172,Nike,LeBron 12 iD,Blue,W,80,MEMPHIS,F,20,N,0,18-25,19.26
GER1482,June,PM,Samuel,200295,Nike,Air Jordan 2,Black/Red/Aqua,M,174.99,GERMANTOWN,M,22,N,0,18-25,59.12
MEM1483,June,PM,Mandeep,382131,ASICS,GEL-Lyte33?,White,W,84.95,MEMPHIS,F,51,N,0,45-55,44.67
GER1484,June,PM,Samuel,382108,ASICS,GEL-Exalt 2?,Grey/Aqua,M,79.99,GERMANTOWN,M,52,N,0,45-55,61.17
BAR1485,June,PM,Karen,200192,Nike,Nike Flyknit Lunar,Blue,W,109.99,BARTLETT,F,18,N,0,18-25,108.21
BAR1486,June,PM,Derrick,200215,Nike,Air Jordan,Blue/Grey,M,159.99,BARTLETT,M,30,N,0,26-35,66.11
BAR1487,June,AM,Derrick,200215,Nike,Air Jordan,Blue/Grey,M,159.99,BARTLETT,M,30,N,0,26-35,119.12
MEM1488,June,AM,Samuel,200217,Nike,LeBron Xiii,Black/White,M,200,MEMPHIS,M,23,N,0,18-25,210
GER1489,June,PM,Mandeep,407688,ASICS,GEL-Noosa Tri?,White,W,139.95,GERMANTOWN,F,26,N,0,26-35,67.91
MEM1490,June,PM,Samuel,382205,ASICS,GEL-Sendai?,Grey/Aqua,M,139.95,MEMPHIS,M,26,N,0,26-35,109.15
BAR1491,June,PM,Karen,200203,Nike,Nike Flyknit Lunar,Blue,W,109.99,BARTLETT,F,46,N,0,45-55,101.52
MEM1492,June,PM,Mandeep,411863,Reebok,Dual Rush Z,White,W,69.95,MEMPHIS,F,61,N,0,Over 55,14.35
BAR1493,June,PM,Karen,200189,Nike,Nike Flyknit Lunar,Blue/Green,W,109.99,BARTLETT,F,47,N,0,45-55,67.6
BAR1494,June,PM,Karen,200189,Nike,Nike Flyknit Lunar,Blue/Green,W,109.99,BARTLETT,F,25,N,0,18-25,68.29
MEM1495,June,PM,Derrick,200219,Nike,Air Jordan,Black/Orange,M,159.99,MEMPHIS,M,48,N,0,45-55,158
MEM1496,June,PM,Derrick,200219,Nike,Air Jordan,Black/Orange,M,159.99,MEMPHIS,M,15,N,0,18-25,60.41
MEM1497,June,PM,Mandeep,364815,Saucony,Saucony Triumph,White/Black,W,88.89,MEMPHIS,F,64,N,0,Over 55,38.82
GER1498,June,PM,Karen,200135,Nike,Nike Flyknit Lunar,Orange/Red,W,109.99,GERMANTOWN,F,31,N,0,26-35,31.2
MEM1499,June,PM,Karen,200135,Nike,Nike Flyknit Lunar,Orange/Red,W,109.99,MEMPHIS,F,32,N,0,26-35,102.82
BAR1500,June,PM,Samuel,200220,Nike,Air Jordan,Black/White,M,159.99,BARTLETT,M,20,N,0,18-25,126.33
